time_s,total_queue,vip_queue,phase
20.425,1,0,EW
20.442,1,0,EW
20.459,1,0,EW
20.476,1,0,EW
20.493,1,0,EW
20.51,1,0,EW
20.527,1,0,EW
20.544,1,0,EW
20.561,1,0,EW
20.578,1,0,EW
20.595,1,0,EW
20.612,1,0,EW
20.629,1,0,EW
20.646,1,0,EW
20.663,1,0,EW
20.68,1,0,EW
20.697,1,0,EW
20.714,1,0,EW
20.731,1,0,EW
20.748,1,0,EW
20.765,1,0,EW
20.782,1,0,EW
20.799,1,0,EW
20.816,1,0,EW
20.833,1,0,EW
20.85,1,0,EW
20.867,1,0,EW
20.884,1,0,EW
20.901,1,0,EW
20.918,1,0,EW
20.935,1,0,EW
20.952,1,0,EW
20.969,1,0,EW
20.986,1,0,EW
21.003,1,0,EW
21.02,1,0,EW
21.037,1,0,EW
21.054,1,0,EW
21.071,1,0,EW
21.088,1,0,EW
21.105,1,0,EW
21.122,1,0,EW
21.139,1,0,EW
21.156,1,0,EW
21.173,1,0,EW
21.19,1,0,EW
21.207,1,0,EW
21.224,1,0,EW
21.241,1,0,EW
21.258,1,0,EW
21.275,1,0,EW
21.292,1,0,EW
21.309,1,0,EW
21.326,1,0,EW
21.343,1,0,EW
21.36,1,0,EW
21.377,1,0,EW
21.394,1,0,EW
21.411,1,0,EW
21.428,1,0,EW
21.445,1,0,EW
21.462,1,0,EW
21.479,1,0,EW
21.496,1,0,EW
21.513,1,0,EW
21.53,1,0,EW
21.547,2,0,EW
21.564,2,0,EW
21.58,2,0,EW
21.597,2,0,EW
21.615,2,0,EW
21.632,2,0,EW
21.649,2,0,EW
21.666,2,0,EW
21.683,2,0,EW
21.7,2,0,EW
21.717,2,0,EW
21.734,2,0,EW
21.751,2,0,EW
21.768,2,0,EW
21.785,2,0,EW
21.802,2,0,EW
21.819,2,0,EW
21.836,2,0,EW
21.853,2,0,EW
21.869,2,0,EW
21.886,2,0,EW
21.902,2,0,EW
21.919,2,0,EW
21.936,2,0,EW
21.953,2,0,EW
21.97,2,0,EW
21.986,2,0,EW
22.003,2,0,EW
22.02,2,0,EW
22.036,2,0,EW
22.052,2,0,EW
22.068,2,0,EW
22.085,2,0,EW
22.102,2,0,EW
22.119,2,0,EW
22.136,2,0,EW
22.153,2,0,EW
22.17,2,0,EW
22.187,2,0,EW
22.204,2,0,EW
22.221,2,0,EW
22.238,2,0,EW
22.255,2,0,EW
22.272,1,0,EW
22.289,1,0,EW
22.306,1,0,EW
22.324,1,0,EW
22.341,1,0,EW
22.358,1,0,EW
22.375,1,0,EW
22.392,1,0,EW
22.409,1,0,EW
22.426,1,0,EW
22.443,1,0,EW
