time_s,total_queue,vip_queue,phase
21.756,6,0,NS
21.773,6,0,NS
21.79,6,0,NS
21.807,6,0,NS
21.824,6,0,NS
21.841,6,0,NS
21.858,6,0,NS
21.875,6,0,NS
21.892,6,0,NS
21.909,6,0,NS
21.926,6,0,NS
21.943,6,0,NS
21.96,6,0,NS
21.977,6,0,NS
21.994,6,0,NS
22.011,6,0,NS
22.028,6,0,NS
22.045,6,0,NS
22.062,6,0,NS
22.079,6,0,NS
22.096,6,0,NS
22.113,6,0,NS
22.13,6,0,NS
22.147,6,0,NS
22.164,6,0,NS
22.181,6,0,NS
22.199,6,0,NS
22.216,6,0,NS
22.234,6,0,NS
22.251,6,0,NS
22.268,6,0,NS
22.285,6,0,NS
22.302,6,0,NS
22.319,6,0,NS
22.336,6,0,NS
22.353,7,0,NS
22.37,7,0,NS
22.387,7,0,NS
22.404,7,0,NS
22.421,7,0,NS
22.438,7,0,NS
22.455,7,0,NS
22.472,7,0,NS
22.489,7,0,NS
22.506,7,0,NS
22.523,7,0,NS
22.54,7,0,NS
22.557,7,0,NS
22.574,7,0,NS
22.591,7,0,NS
22.608,7,0,NS
22.625,7,0,NS
22.642,7,0,NS
22.659,7,0,NS
22.676,7,0,NS
22.693,7,0,NS
22.71,7,0,NS
22.727,7,0,NS
22.744,7,0,NS
22.761,7,0,NS
22.778,7,0,NS
22.795,7,0,NS
22.812,7,0,NS
22.829,7,0,NS
22.846,7,0,NS
22.863,7,0,NS
22.88,7,0,NS
22.897,7,0,NS
22.914,7,0,NS
22.931,7,0,NS
22.948,7,0,NS
22.965,7,0,NS
22.982,7,0,NS
22.999,7,0,NS
23.016,7,0,NS
23.033,7,0,NS
23.05,7,0,NS
23.067,7,0,NS
23.084,7,0,NS
23.101,7,0,NS
23.118,7,0,NS
23.135,7,0,NS
23.153,7,0,NS
23.17,7,0,NS
23.187,7,0,NS
23.204,7,0,NS
23.221,7,0,NS
23.238,7,0,NS
23.255,7,0,NS
23.272,7,0,NS
23.289,7,0,NS
23.306,7,0,NS
23.323,7,0,NS
23.34,7,0,NS
23.357,7,0,NS
23.374,7,0,NS
23.391,7,0,NS
23.407,7,0,NS
23.424,7,0,NS
23.441,7,0,NS
23.458,7,0,NS
23.475,7,0,NS
23.492,7,0,NS
23.509,7,0,NS
23.525,7,0,NS
23.542,7,0,NS
23.559,7,0,NS
23.576,7,0,NS
23.593,7,0,NS
23.61,7,0,NS
23.627,7,0,NS
23.644,7,0,NS
23.661,7,0,NS
23.678,7,0,NS
23.695,7,0,NS
23.712,7,0,NS
23.729,7,0,NS
23.746,7,0,NS
23.763,7,0,NS
23.779,7,0,NS
23.796,7,0,NS
23.813,7,0,NS
23.83,7,0,NS
23.847,7,0,NS
23.864,7,0,NS
23.881,7,0,NS
23.898,7,0,NS
23.915,7,0,NS
23.932,7,0,NS
23.949,7,0,NS
23.967,7,0,NS
23.984,7,0,NS
24.001,8,0,NS
24.018,8,0,NS
24.035,8,0,NS
24.052,8,0,NS
24.069,8,0,NS
24.086,8,0,NS
24.103,8,0,NS
24.12,8,0,NS
24.138,8,0,NS
24.155,8,0,NS
24.172,8,0,NS
24.189,8,0,NS
24.206,8,0,NS
24.223,8,0,NS
